,Tile_ID,Lat1,Lat2,Long1,Long2,Mid_lat,Mid_long,Stop_Signs,Bus_stop,Paving,Future,Historical,Collision_rate,Collision_rate_score,Collision_binary
9991,9991,37.78415384210526,37.785057447368416,-122.46428089855073,-122.46542101449276,37.784606,-122.464851,1.0,3.0,0.0,2.0,1.0,0.047619047619047616,0.2,1
9992,9992,37.78415384210526,37.785057447368416,-122.46542101449276,-122.46656113043478,37.784606,-122.465991,2.0,1.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
9993,9993,37.78415384210526,37.785057447368416,-122.46656113043478,-122.46770124637682,37.784606,-122.467131,0.0,2.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
9994,9994,37.78415384210526,37.785057447368416,-122.46770124637682,-122.46884136231884,37.784606,-122.468271,2.0,0.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
9995,9995,37.78415384210526,37.785057447368416,-122.46884136231884,-122.46998147826088,37.784606,-122.469411,2.0,2.0,0.0,2.0,4.0,0.19047619047619047,0.2,1
9998,9998,37.78415384210526,37.785057447368416,-122.47226171014492,-122.47340182608696,37.784606,-122.472832,2.0,4.0,0.0,3.0,5.0,0.23809523809523808,0.4,1
9999,9999,37.78415384210526,37.785057447368416,-122.47340182608696,-122.474541942029,37.784606,-122.473972,4.0,0.0,0.0,1.0,4.0,0.19047619047619047,0.2,1
10002,10002,37.78415384210526,37.785057447368416,-122.47682217391304,-122.47796228985509,37.784606,-122.477392,2.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10039,10039,37.785057447368416,37.78596105263158,-122.39359371014493,-122.39473382608696,37.785509,-122.394164,0.0,0.0,0.0,2.0,1.0,0.047619047619047616,0.2,1
10041,10041,37.785057447368416,37.78596105263158,-122.39587394202898,-122.39701405797102,37.785509,-122.396444,0.0,1.0,5.0,2.0,4.0,0.19047619047619047,0.2,1
10045,10045,37.785057447368416,37.78596105263158,-122.40043440579711,-122.40157452173914,37.785509,-122.401004,0.0,0.0,0.0,2.0,1.0,0.047619047619047616,0.2,1
10047,10047,37.785057447368416,37.78596105263158,-122.40271463768116,-122.4038547536232,37.785509,-122.403285,0.0,0.0,0.0,3.0,1.0,0.047619047619047616,0.2,1
10049,10049,37.785057447368416,37.78596105263158,-122.40499486956524,-122.40613498550724,37.785509,-122.405565,1.0,3.0,0.0,9.0,7.0,0.3333333333333333,0.4,1
10052,10052,37.785057447368416,37.78596105263158,-122.40841521739132,-122.40955533333334,37.785509,-122.408985,0.0,0.0,0.0,7.0,8.0,0.38095238095238093,0.4,1
10054,10054,37.785057447368416,37.78596105263158,-122.41069544927537,-122.4118355652174,37.785509,-122.411266,0.0,0.0,0.0,4.0,3.0,0.14285714285714285,0.2,1
10055,10055,37.785057447368416,37.78596105263158,-122.4118355652174,-122.41297568115942,37.785509,-122.412406,0.0,1.0,0.0,3.0,2.0,0.09523809523809523,0.2,1
10056,10056,37.785057447368416,37.78596105263158,-122.41297568115942,-122.41411579710146,37.785509,-122.413546,0.0,1.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10057,10057,37.785057447368416,37.78596105263158,-122.41411579710146,-122.41525591304348,37.785509,-122.414686,0.0,2.0,0.0,8.0,1.0,0.047619047619047616,0.2,1
10058,10058,37.785057447368416,37.78596105263158,-122.41525591304348,-122.41639602898552,37.785509,-122.415826,0.0,0.0,5.0,6.0,1.0,0.047619047619047616,0.2,1
10060,10060,37.785057447368416,37.78596105263158,-122.41753614492754,-122.41867626086956,37.785509,-122.418106,1.0,2.0,0.0,7.0,2.0,0.09523809523809523,0.2,1
10061,10061,37.785057447368416,37.78596105263158,-122.41867626086956,-122.4198163768116,37.785509,-122.419246,1.0,0.0,7.0,8.0,8.0,0.38095238095238093,0.4,1
10063,10063,37.785057447368416,37.78596105263158,-122.42095649275365,-122.42209660869564,37.785509,-122.421527,0.0,2.0,0.0,7.0,6.0,0.2857142857142857,0.4,1
10064,10064,37.785057447368416,37.78596105263158,-122.42209660869564,-122.42323672463768,37.785509,-122.422667,0.0,0.0,3.0,3.0,4.0,0.19047619047619047,0.2,1
10066,10066,37.785057447368416,37.78596105263158,-122.42437684057973,-122.42551695652176,37.785509,-122.424947,0.0,1.0,0.0,3.0,3.0,0.14285714285714285,0.2,1
10067,10067,37.785057447368416,37.78596105263158,-122.42551695652176,-122.42665707246375,37.785509,-122.426087,0.0,0.0,4.0,0.0,1.0,0.047619047619047616,0.2,1
10069,10069,37.785057447368416,37.78596105263158,-122.4277971884058,-122.42893730434784,37.785509,-122.428367,0.0,0.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
10072,10072,37.785057447368416,37.78596105263158,-122.43121753623188,-122.43235765217392,37.785509,-122.431788,0.0,0.0,2.0,1.0,3.0,0.14285714285714285,0.2,1
10073,10073,37.785057447368416,37.78596105263158,-122.43235765217392,-122.43349776811594,37.785509,-122.432928,0.0,1.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
10079,10079,37.785057447368416,37.78596105263158,-122.43919834782608,-122.44033846376811,37.785509,-122.439768,0.0,2.0,0.0,0.0,3.0,0.14285714285714285,0.2,1
10082,10082,37.785057447368416,37.78596105263158,-122.4426186956522,-122.4437588115942,37.785509,-122.443189,0.0,0.0,1.0,0.0,1.0,0.047619047619047616,0.2,1
10084,10084,37.785057447368416,37.78596105263158,-122.44489892753624,-122.44603904347828,37.785509,-122.445469,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
10085,10085,37.785057447368416,37.78596105263158,-122.44603904347828,-122.4471791594203,37.785509,-122.446609,0.0,0.0,0.0,5.0,3.0,0.14285714285714285,0.2,1
10086,10086,37.785057447368416,37.78596105263158,-122.4471791594203,-122.44831927536232,37.785509,-122.447749,0.0,0.0,1.0,0.0,1.0,0.047619047619047616,0.2,1
10095,10095,37.785057447368416,37.78596105263158,-122.45744020289855,-122.4585803188406,37.785509,-122.45801,1.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10096,10096,37.785057447368416,37.78596105263158,-122.4585803188406,-122.4597204347826,37.785509,-122.45915,0.0,4.0,5.0,2.0,7.0,0.3333333333333333,0.4,1
10097,10097,37.785057447368416,37.78596105263158,-122.4597204347826,-122.46086055072465,37.785509,-122.46029,2.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10099,10099,37.785057447368416,37.78596105263158,-122.46200066666668,-122.4631407826087,37.785509,-122.462571,0.0,2.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10119,10119,37.785057447368416,37.78596105263158,-122.48480298550726,-122.48594310144928,37.785509,-122.485373,0.0,2.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10121,10121,37.785057447368416,37.78596105263158,-122.48708321739132,-122.48822333333334,37.785509,-122.487653,5.0,0.0,3.0,0.0,1.0,0.047619047619047616,0.2,1
10145,10145,37.78596105263158,37.78686465789474,-122.3890332463768,-122.39017336231883,37.786413,-122.389603,0.0,0.0,0.0,3.0,1.0,0.047619047619047616,0.2,1
10147,10147,37.78596105263158,37.78686465789474,-122.39131347826088,-122.3924535942029,37.786413,-122.391884,0.0,0.0,0.0,4.0,8.0,0.38095238095238093,0.4,1
10148,10148,37.78596105263158,37.78686465789474,-122.3924535942029,-122.39359371014493,37.786413,-122.393024,0.0,0.0,0.0,3.0,2.0,0.09523809523809523,0.2,1
10150,10150,37.78596105263158,37.78686465789474,-122.39473382608696,-122.39587394202898,37.786413,-122.395304,0.0,1.0,5.0,4.0,1.0,0.047619047619047616,0.2,1
10152,10152,37.78596105263158,37.78686465789474,-122.39701405797102,-122.39815417391306,37.786413,-122.397584,2.0,0.0,6.0,8.0,2.0,0.09523809523809523,0.2,1
10153,10153,37.78596105263158,37.78686465789474,-122.39815417391306,-122.39929428985508,37.786413,-122.398724,0.0,0.0,2.0,2.0,5.0,0.23809523809523808,0.4,1
10154,10154,37.78596105263158,37.78686465789474,-122.39929428985508,-122.40043440579711,37.786413,-122.399864,1.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
10155,10155,37.78596105263158,37.78686465789474,-122.40043440579711,-122.40157452173914,37.786413,-122.401004,1.0,1.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
10156,10156,37.78596105263158,37.78686465789474,-122.40157452173914,-122.40271463768116,37.786413,-122.402145,1.0,2.0,0.0,6.0,10.0,0.47619047619047616,0.6,1
10158,10158,37.78596105263158,37.78686465789474,-122.4038547536232,-122.40499486956524,37.786413,-122.404425,0.0,1.0,0.0,0.0,6.0,0.2857142857142857,0.4,1
10159,10159,37.78596105263158,37.78686465789474,-122.40499486956524,-122.40613498550724,37.786413,-122.405565,1.0,2.0,0.0,0.0,3.0,0.14285714285714285,0.2,1
10160,10160,37.78596105263158,37.78686465789474,-122.40613498550724,-122.40727510144929,37.786413,-122.406705,0.0,0.0,1.0,5.0,1.0,0.047619047619047616,0.2,1
10161,10161,37.78596105263158,37.78686465789474,-122.40727510144929,-122.40841521739132,37.786413,-122.407845,0.0,3.0,0.0,2.0,2.0,0.09523809523809523,0.2,1
10162,10162,37.78596105263158,37.78686465789474,-122.40841521739132,-122.40955533333334,37.786413,-122.408985,0.0,0.0,0.0,2.0,2.0,0.09523809523809523,0.2,1
10163,10163,37.78596105263158,37.78686465789474,-122.40955533333334,-122.41069544927537,37.786413,-122.410125,0.0,0.0,0.0,0.0,3.0,0.14285714285714285,0.2,1
10164,10164,37.78596105263158,37.78686465789474,-122.41069544927537,-122.4118355652174,37.786413,-122.411266,0.0,0.0,0.0,5.0,8.0,0.38095238095238093,0.4,1
10166,10166,37.78596105263158,37.78686465789474,-122.41297568115942,-122.41411579710146,37.786413,-122.413546,0.0,2.0,0.0,3.0,3.0,0.14285714285714285,0.2,1
10167,10167,37.78596105263158,37.78686465789474,-122.41411579710146,-122.41525591304348,37.786413,-122.414686,0.0,2.0,0.0,3.0,6.0,0.2857142857142857,0.4,1
10169,10169,37.78596105263158,37.78686465789474,-122.41639602898552,-122.41753614492754,37.786413,-122.416966,0.0,0.0,0.0,4.0,3.0,0.14285714285714285,0.2,1
10170,10170,37.78596105263158,37.78686465789474,-122.41753614492754,-122.41867626086956,37.786413,-122.418106,1.0,1.0,0.0,3.0,8.0,0.38095238095238093,0.4,1
10172,10172,37.78596105263158,37.78686465789474,-122.4198163768116,-122.42095649275365,37.786413,-122.420386,2.0,0.0,5.0,3.0,6.0,0.2857142857142857,0.4,1
10173,10173,37.78596105263158,37.78686465789474,-122.42095649275365,-122.42209660869564,37.786413,-122.421527,0.0,0.0,0.0,4.0,4.0,0.19047619047619047,0.2,1
10174,10174,37.78596105263158,37.78686465789474,-122.42209660869564,-122.42323672463768,37.786413,-122.422667,1.0,0.0,0.0,4.0,3.0,0.14285714285714285,0.2,1
10176,10176,37.78596105263158,37.78686465789474,-122.42437684057973,-122.42551695652176,37.786413,-122.424947,0.0,0.0,0.0,2.0,4.0,0.19047619047619047,0.2,1
10179,10179,37.78596105263158,37.78686465789474,-122.4277971884058,-122.42893730434784,37.786413,-122.428367,0.0,0.0,0.0,3.0,1.0,0.047619047619047616,0.2,1
10180,10180,37.78596105263158,37.78686465789474,-122.42893730434784,-122.43007742028986,37.786413,-122.429507,0.0,0.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
10182,10182,37.78596105263158,37.78686465789474,-122.43121753623188,-122.43235765217392,37.786413,-122.431788,0.0,0.0,4.0,5.0,1.0,0.047619047619047616,0.2,1
10183,10183,37.78596105263158,37.78686465789474,-122.43235765217392,-122.43349776811594,37.786413,-122.432928,0.0,1.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
10185,10185,37.78596105263158,37.78686465789474,-122.43463788405798,-122.435778,37.786413,-122.435208,0.0,0.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
10186,10186,37.78596105263158,37.78686465789474,-122.435778,-122.43691811594204,37.786413,-122.436348,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
10189,10189,37.78596105263158,37.78686465789474,-122.43919834782608,-122.44033846376811,37.786413,-122.439768,0.0,1.0,0.0,3.0,10.0,0.47619047619047616,0.6,1
10191,10191,37.78596105263158,37.78686465789474,-122.44147857971016,-122.4426186956522,37.786413,-122.442049,0.0,0.0,1.0,0.0,3.0,0.14285714285714285,0.2,1
10194,10194,37.78596105263158,37.78686465789474,-122.44489892753624,-122.44603904347828,37.786413,-122.445469,0.0,0.0,3.0,0.0,3.0,0.14285714285714285,0.2,1
10195,10195,37.78596105263158,37.78686465789474,-122.44603904347828,-122.4471791594203,37.786413,-122.446609,0.0,0.0,0.0,4.0,4.0,0.19047619047619047,0.2,1
10198,10198,37.78596105263158,37.78686465789474,-122.44945939130436,-122.45059950724638,37.786413,-122.450029,4.0,1.0,5.0,0.0,1.0,0.047619047619047616,0.2,1
10201,10201,37.78596105263158,37.78686465789474,-122.45287973913044,-122.45401985507247,37.786413,-122.45345,0.0,2.0,3.0,0.0,1.0,0.047619047619047616,0.2,1
10204,10204,37.78596105263158,37.78686465789474,-122.45630008695652,-122.45744020289855,37.786413,-122.45687,0.0,2.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10209,10209,37.78596105263158,37.78686465789474,-122.46200066666668,-122.4631407826087,37.786413,-122.462571,3.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10210,10210,37.78596105263158,37.78686465789474,-122.4631407826087,-122.46428089855073,37.786413,-122.463711,2.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10213,10213,37.78596105263158,37.78686465789474,-122.46656113043478,-122.46770124637682,37.786413,-122.467131,4.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
10218,10218,37.78596105263158,37.78686465789474,-122.47226171014492,-122.47340182608696,37.786413,-122.472832,2.0,0.0,0.0,1.0,4.0,0.19047619047619047,0.2,1
10236,10236,37.78596105263158,37.78686465789474,-122.49278379710144,-122.49392391304347,37.786413,-122.493354,3.0,0.0,2.0,0.0,1.0,0.047619047619047616,0.2,1
10252,10252,37.78686465789474,37.78776826315789,-122.38675301449275,-122.3878931304348,37.787316,-122.387323,0.0,0.0,0.0,3.0,6.0,0.2857142857142857,0.4,1
10253,10253,37.78686465789474,37.78776826315789,-122.3878931304348,-122.3890332463768,37.787316,-122.388463,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
10255,10255,37.78686465789474,37.78776826315789,-122.39017336231883,-122.39131347826088,37.787316,-122.390743,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
10257,10257,37.78686465789474,37.78776826315789,-122.3924535942029,-122.39359371014493,37.787316,-122.393024,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10258,10258,37.78686465789474,37.78776826315789,-122.39359371014493,-122.39473382608696,37.787316,-122.394164,0.0,1.0,5.0,2.0,3.0,0.14285714285714285,0.2,1
10259,10259,37.78686465789474,37.78776826315789,-122.39473382608696,-122.39587394202898,37.787316,-122.395304,1.0,0.0,1.0,1.0,1.0,0.047619047619047616,0.2,1
10261,10261,37.78686465789474,37.78776826315789,-122.39701405797102,-122.39815417391306,37.787316,-122.397584,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10262,10262,37.78686465789474,37.78776826315789,-122.39815417391306,-122.39929428985508,37.787316,-122.398724,0.0,0.0,6.0,1.0,2.0,0.09523809523809523,0.2,1
10264,10264,37.78686465789474,37.78776826315789,-122.40043440579711,-122.40157452173914,37.787316,-122.401004,0.0,0.0,0.0,6.0,4.0,0.19047619047619047,0.2,1
10265,10265,37.78686465789474,37.78776826315789,-122.40157452173914,-122.40271463768116,37.787316,-122.402145,1.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10266,10266,37.78686465789474,37.78776826315789,-122.40271463768116,-122.4038547536232,37.787316,-122.403285,0.0,3.0,0.0,2.0,12.0,0.5714285714285714,0.6,1
10269,10269,37.78686465789474,37.78776826315789,-122.40613498550724,-122.40727510144929,37.787316,-122.406705,0.0,1.0,1.0,5.0,8.0,0.38095238095238093,0.4,1
10270,10270,37.78686465789474,37.78776826315789,-122.40727510144929,-122.40841521739132,37.787316,-122.407845,0.0,3.0,0.0,2.0,1.0,0.047619047619047616,0.2,1
10272,10272,37.78686465789474,37.78776826315789,-122.40955533333334,-122.41069544927537,37.787316,-122.410125,0.0,0.0,0.0,4.0,7.0,0.3333333333333333,0.4,1
10273,10273,37.78686465789474,37.78776826315789,-122.41069544927537,-122.4118355652174,37.787316,-122.411266,0.0,1.0,0.0,5.0,4.0,0.19047619047619047,0.2,1
10276,10276,37.78686465789474,37.78776826315789,-122.41411579710146,-122.41525591304348,37.787316,-122.414686,0.0,1.0,0.0,3.0,1.0,0.047619047619047616,0.2,1
10278,10278,37.78686465789474,37.78776826315789,-122.41639602898552,-122.41753614492754,37.787316,-122.416966,1.0,0.0,0.0,2.0,4.0,0.19047619047619047,0.2,1
10279,10279,37.78686465789474,37.78776826315789,-122.41753614492754,-122.41867626086956,37.787316,-122.418106,1.0,0.0,0.0,4.0,11.0,0.5238095238095238,0.6,1
10281,10281,37.78686465789474,37.78776826315789,-122.4198163768116,-122.42095649275365,37.787316,-122.420386,1.0,2.0,7.0,6.0,7.0,0.3333333333333333,0.4,1
10282,10282,37.78686465789474,37.78776826315789,-122.42095649275365,-122.42209660869564,37.787316,-122.421527,0.0,1.0,0.0,5.0,3.0,0.14285714285714285,0.2,1
10284,10284,37.78686465789474,37.78776826315789,-122.42323672463768,-122.42437684057973,37.787316,-122.423807,1.0,0.0,1.0,5.0,3.0,0.14285714285714285,0.2,1
10285,10285,37.78686465789474,37.78776826315789,-122.42437684057973,-122.42551695652176,37.787316,-122.424947,1.0,0.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
10288,10288,37.78686465789474,37.78776826315789,-122.4277971884058,-122.42893730434784,37.787316,-122.428367,0.0,0.0,0.0,3.0,2.0,0.09523809523809523,0.2,1
10290,10290,37.78686465789474,37.78776826315789,-122.43007742028986,-122.43121753623188,37.787316,-122.430647,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
10291,10291,37.78686465789474,37.78776826315789,-122.43121753623188,-122.43235765217392,37.787316,-122.431788,0.0,0.0,3.0,0.0,3.0,0.14285714285714285,0.2,1
10292,10292,37.78686465789474,37.78776826315789,-122.43235765217392,-122.43349776811594,37.787316,-122.432928,0.0,0.0,1.0,1.0,3.0,0.14285714285714285,0.2,1
10294,10294,37.78686465789474,37.78776826315789,-122.43463788405798,-122.435778,37.787316,-122.435208,0.0,0.0,2.0,2.0,1.0,0.047619047619047616,0.2,1
10297,10297,37.78686465789474,37.78776826315789,-122.43805823188409,-122.43919834782608,37.787316,-122.438628,0.0,0.0,2.0,3.0,1.0,0.047619047619047616,0.2,1
10298,10298,37.78686465789474,37.78776826315789,-122.43919834782608,-122.44033846376811,37.787316,-122.439768,0.0,1.0,1.0,6.0,2.0,0.09523809523809523,0.2,1
10300,10300,37.78686465789474,37.78776826315789,-122.44147857971016,-122.4426186956522,37.787316,-122.442049,0.0,0.0,3.0,1.0,1.0,0.047619047619047616,0.2,1
10304,10304,37.78686465789474,37.78776826315789,-122.44603904347828,-122.4471791594203,37.787316,-122.446609,0.0,4.0,0.0,5.0,1.0,0.047619047619047616,0.2,1
10306,10306,37.78686465789474,37.78776826315789,-122.44831927536232,-122.44945939130436,37.787316,-122.448889,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
10310,10310,37.78686465789474,37.78776826315789,-122.45287973913044,-122.45401985507247,37.787316,-122.45345,4.0,0.0,3.0,1.0,1.0,0.047619047619047616,0.2,1
10338,10338,37.78686465789474,37.78776826315789,-122.48480298550726,-122.48594310144928,37.787316,-122.485373,4.0,2.0,3.0,1.0,1.0,0.047619047619047616,0.2,1
10362,10362,37.78776826315789,37.78867186842105,-122.39017336231883,-122.39131347826088,37.78822,-122.390743,0.0,0.0,0.0,3.0,5.0,0.23809523809523808,0.4,1
10365,10365,37.78776826315789,37.78867186842105,-122.39359371014493,-122.39473382608696,37.78822,-122.394164,0.0,0.0,3.0,5.0,1.0,0.047619047619047616,0.2,1
10366,10366,37.78776826315789,37.78867186842105,-122.39473382608696,-122.39587394202898,37.78822,-122.395304,0.0,0.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
10367,10367,37.78776826315789,37.78867186842105,-122.39587394202898,-122.39701405797102,37.78822,-122.396444,0.0,0.0,0.0,1.0,10.0,0.47619047619047616,0.6,1
10368,10368,37.78776826315789,37.78867186842105,-122.39701405797102,-122.39815417391306,37.78822,-122.397584,1.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
10370,10370,37.78776826315789,37.78867186842105,-122.39929428985508,-122.40043440579711,37.78822,-122.399864,1.0,1.0,6.0,5.0,5.0,0.23809523809523808,0.4,1
10371,10371,37.78776826315789,37.78867186842105,-122.40043440579711,-122.40157452173914,37.78822,-122.401004,2.0,0.0,1.0,4.0,2.0,0.09523809523809523,0.2,1
10373,10373,37.78776826315789,37.78867186842105,-122.40271463768116,-122.4038547536232,37.78822,-122.403285,0.0,2.0,0.0,3.0,9.0,0.42857142857142855,0.6,1
10376,10376,37.78776826315789,37.78867186842105,-122.40613498550724,-122.40727510144929,37.78822,-122.406705,0.0,1.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
10377,10377,37.78776826315789,37.78867186842105,-122.40727510144929,-122.40841521739132,37.78822,-122.407845,0.0,1.0,0.0,5.0,8.0,0.38095238095238093,0.4,1
10379,10379,37.78776826315789,37.78867186842105,-122.40955533333334,-122.41069544927537,37.78822,-122.410125,0.0,0.0,0.0,1.0,3.0,0.14285714285714285,0.2,1
10380,10380,37.78776826315789,37.78867186842105,-122.41069544927537,-122.4118355652174,37.78822,-122.411266,0.0,0.0,0.0,3.0,3.0,0.14285714285714285,0.2,1
10382,10382,37.78776826315789,37.78867186842105,-122.41297568115942,-122.41411579710146,37.78822,-122.413546,0.0,1.0,0.0,1.0,3.0,0.14285714285714285,0.2,1
10383,10383,37.78776826315789,37.78867186842105,-122.41411579710146,-122.41525591304348,37.78822,-122.414686,0.0,1.0,0.0,1.0,3.0,0.14285714285714285,0.2,1
10385,10385,37.78776826315789,37.78867186842105,-122.41639602898552,-122.41753614492754,37.78822,-122.416966,0.0,0.0,0.0,0.0,3.0,0.14285714285714285,0.2,1
